GEOID,NAME,ABBR,year,index_id,index_label,index_type,category,dimension,index_level,n_members,frac_present,index_score_100
72,Puerto Rico,PR,2024,index_rel_commute,Transportation Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,19.43516247744002
000,United States,USA,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,42.30943454797378
01,Alabama,AL,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,16.57824624453193
02,Alaska,AK,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,56.921925302330145
04,Arizona,AZ,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,61.71946246761911
05,Arkansas,AR,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,17.6064119921272
06,California,CA,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,36.613180718949245
08,Colorado,CO,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,91.91318003159772
09,Connecticut,CT,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,54.20866638886856
10,Delaware,DE,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,67.37964473619544
11,District of Columbia,DC,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,69.0986366755327
12,Florida,FL,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,57.96644046694705
13,Georgia,GA,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,37.74603372716833
15,Hawaii,HI,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,79.74449741009158
16,Idaho,ID,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,60.89941317031128
17,Illinois,IL,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,51.722136550191635
18,Indiana,IN,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,27.001932531784714
19,Iowa,IA,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,52.30909056796564
20,Kansas,KS,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,63.61992342807575
21,Kentucky,KY,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,10.42395004488846
22,Louisiana,LA,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,11.026170562018997
23,Maine,ME,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,71.23799935104472
24,Maryland,MD,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,73.00669274701893
25,Massachusetts,MA,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,56.317647779833784
26,Michigan,MI,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,39.933826863873634
27,Minnesota,MN,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,72.54159087961807
28,Mississippi,MS,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,9.562113727115046
29,Missouri,MO,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,36.23837858500019
30,Montana,MT,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,77.59990580338398
31,Nebraska,NE,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,61.60222266643589
32,Nevada,NV,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,42.792607624810664
33,New Hampshire,NH,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,83.00175615601674
34,New Jersey,NJ,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,59.618062017597595
35,New Mexico,NM,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,42.02893812261142
36,New York,NY,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,37.80296161031832
37,North Carolina,NC,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,40.730409450444526
38,North Dakota,ND,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,55.799828460840615
39,Ohio,OH,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,32.60572771317431
40,Oklahoma,OK,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,39.00856826572587
41,Oregon,OR,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,71.40551010324828
42,Pennsylvania,PA,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,42.412867285545275
44,Rhode Island,RI,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,39.25513939527435
45,South Carolina,SC,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,31.42516785936236
46,South Dakota,SD,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,62.659058671594444
47,Tennessee,TN,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,23.959981027224494
48,Texas,TX,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,30.83262289170726
49,Utah,UT,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,84.78867869460298
50,Vermont,VT,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,88.44501936562736
51,Virginia,VA,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,64.82852344065716
53,Washington,WA,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,79.41101151334955
54,West Virginia,WV,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,10.919586771535164
55,Wisconsin,WI,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,59.790365776864725
56,Wyoming,WY,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,70.88994575137392
72,Puerto Rico,PR,2024,index_rel_education,Education Access Index (Relative),scorecard_index,CP,relative,scorecard,2,1,11.562513844047446
000,United States,USA,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,45.481185699486595
01,Alabama,AL,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,36.96796703168113
02,Alaska,AK,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,34.59088407205256
04,Arizona,AZ,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,37.73561552343771
05,Arkansas,AR,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,49.1277715022455
06,California,CA,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,54.98918998124447
08,Colorado,CO,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,54.14359657554002
09,Connecticut,CT,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,61.86462758640956
10,Delaware,DE,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,72.28929415413124
11,District of Columbia,DC,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,60.41049740449441
12,Florida,FL,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,31.515143001489637
13,Georgia,GA,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,28.14637804418885
15,Hawaii,HI,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,76.1673188339825
16,Idaho,ID,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,42.576410950931994
17,Illinois,IL,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,53.09320510697637
18,Indiana,IN,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,52.53005657267179
19,Iowa,IA,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,65.45021947473526
20,Kansas,KS,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,32.68121974870296
21,Kentucky,KY,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,60.64959921261046
22,Louisiana,LA,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,56.62198443175266
23,Maine,ME,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,62.768441992607826
24,Maryland,MD,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,70.53582134509583
25,Massachusetts,MA,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,72.65787592013935
26,Michigan,MI,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,65.46071413455148
27,Minnesota,MN,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,60.602717365368584
28,Mississippi,MS,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,24.39825136239607
29,Missouri,MO,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,31.83458640257645
30,Montana,MT,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,47.76387942211275
31,Nebraska,NE,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,47.87111780867432
32,Nevada,NV,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,36.865013231139805
33,New Hampshire,NH,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,65.36958282804746
34,New Jersey,NJ,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,54.47636455905462
35,New Mexico,NM,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,49.46489921845754
36,New York,NY,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,66.64632368388015
37,North Carolina,NC,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,37.30534857133264
38,North Dakota,ND,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,48.44053736232289
39,Ohio,OH,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,52.49001084726503
40,Oklahoma,OK,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,20.31757928313593
41,Oregon,OR,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,60.927407461452425
42,Pennsylvania,PA,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,65.77609031554165
44,Rhode Island,RI,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,71.74941070310187
45,South Carolina,SC,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,33.9696035012073
46,South Dakota,SD,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,34.12369385778458
47,Tennessee,TN,2024,index_rel_insurance,Health Insurance Index (Relative),scorecard_index,CP,relative,scorecard,3,1,28.18387582606739
